layer,feature,value
alpha_model_input,ffd_diff_4_04,0.003526199609041214
alpha_model_input,ffd_diff_4_05,0.00318165123462677
alpha_model_input,ffd_diff_4_06,0.003526199609041214
alpha_model_input,ffd_diff_8_04,-0.002597995102405548
alpha_model_input,ffd_diff_8_05,-0.0025065764784812927
alpha_model_input,ffd_diff_8_06,-0.002597995102405548
alpha_model_input,ffd_dist_ema_fast_04,0.0003124063368886709
alpha_model_input,ffd_dist_ema_slow_04,0.0004635875520762056
alpha_model_input,ffd_donch_dist_04_12,0.0
alpha_model_input,ffd_donch_dist_04_24,0.0
alpha_model_input,ffd_donch_dist_06_12,0.0
alpha_model_input,ffd_donch_dist_06_24,0.0
alpha_model_input,ffd_ema_spread_04,0.0013555213809013367
alpha_model_input,ffd_ema_spread_05,0.0010992884635925293
alpha_model_input,ffd_ema_spread_06,0.0013555213809013367
alpha_model_input,ffd_mr_z_04,0.4426197409629822
alpha_model_input,ffd_mr_z_05,0.4554820656776428
alpha_model_input,ffd_range_24_04,0.44584423303604126
alpha_model_input,ffd_range_24_05,0.051048774272203445
alpha_model_input,ffd_range_24_06,0.44584423303604126
alpha_model_input,ffd_rv_12_04,0.0025411928072571754
alpha_model_input,ffd_rv_12_05,0.00251702219247818
alpha_model_input,ffd_rv_12_06,0.0025411928072571754
alpha_model_input,ffd_rv_24_04,0.003547264728695154
alpha_model_input,ffd_rv_24_05,0.003448786912485957
alpha_model_input,ffd_rv_24_06,0.003547264728695154
alpha_model_input,ffd_rv_24h_04,0.003547264728695154
alpha_model_input,ffd_rv_24h_06,0.003547264728695154
alpha_model_input,ffd_rv_2h_04,6.250893056858331e-05
alpha_model_input,ffd_rv_2h_06,6.250893056858331e-05
alpha_model_input,ffd_rv_6h_04,0.0032239241991192102
alpha_model_input,ffd_rv_6h_06,0.0032239241991192102
alpha_model_input,ffd_strength_04,0.32538676261901855
alpha_model_input,ffd_strength_05,0.3492264747619629
alpha_model_input,ffd_strength_06,0.32538676261901855
alpha_model_input,ffd_vol_price_corr_10h_04,-0.4143417775630951
alpha_model_input,ffd_vol_price_corr_10h_06,-0.4143417775630951
alpha_model_input,ffd_z_06,0.24354775249958038
alpha_model_input,ffd_z_24_04,0.4426197409629822
alpha_model_input,ffd_z_24_05,0.4554820656776428
alpha_model_input,ffd_z_24_06,0.4426197409629822
alpha_model_input,flow_persistence,-0.4789700508117676
alpha_model_input,flow_ratio,0.039313726127147675
alpha_model_input,ft_2,-2.053748846054077
alpha_model_input,ft_4,-2.053748846054077
alpha_model_input,ft_8,-2.053748846054077
alpha_model_input,ft_drop,2.053748846054077
alpha_model_input,ft_drop_8,2.053748846054077
alpha_model_input,funding_up_agree,0.0
alpha_model_input,fvg,0.0
alpha_model_input,gap_pct,0.3132685720920563
alpha_model_input,hh_count_12,1.0
alpha_model_input,hh_count_24,2.053748846054077
alpha_model_input,impact_12,0.4339604079723358
alpha_model_input,impact_24,1.421566128730774
alpha_model_input,impulse,0.2679741382598877
alpha_model_input,impulse_ratio_24,-0.07510073482990265
alpha_model_input,impulse_reversal,0.0
alpha_model_input,impulse_reversal_short,0.0
alpha_model_input,innovation_z_x_zr_1h,0.0
alpha_model_input,innovation_z_x_zr_3h,0.0
alpha_model_input,is_ranging,0.0
alpha_model_input,is_trending,1.0
alpha_model_input,jump_intensity,0.0625
alpha_model_input,jump_rate_10h,0.20000000298023224
alpha_model_input,kalman_gain_1h,0.6909765005111694
alpha_model_input,kalman_price,0.0
alpha_model_input,ker_10,0.4312986433506012
alpha_model_input,ker_16,0.1780451089143753
alpha_model_input,ker_24,0.35253891348838806
alpha_model_input,ll_count_12,2.053748846054077
alpha_model_input,ll_count_24,2.053748846054077
alpha_model_input,loc_bb_channel_pos_24,0.21875007450580597
alpha_model_input,loc_bb_channel_pos_48,0.30715200304985046
alpha_model_input,loc_ema_stack_pos_24,-0.3910057544708252
alpha_model_input,loc_ema_stack_pos_48,-0.45847398042678833
alpha_model_input,loc_initial_balance_pos_24,-0.09523792564868927
alpha_model_input,loc_initial_balance_pos_48,-0.09523792564868927
alpha_model_input,loc_pivot_ladder_pos_24,-0.33333414793014526
alpha_model_input,loc_pivot_ladder_pos_48,-0.33333414793014526
alpha_model_input,loc_prev_day_range_pos_24,0.0
alpha_model_input,loc_prev_day_range_pos_48,0.0
alpha_model_input,loc_prev_week_range_pos_24,0.0
alpha_model_input,loc_prev_week_range_pos_48,0.0
alpha_model_input,loc_prior_bar_pos_24,-0.500009298324585
alpha_model_input,loc_prior_bar_pos_48,-0.500009298324585
alpha_model_input,loc_pullback_depth_24,0.0
alpha_model_input,loc_pullback_depth_48,0.0
alpha_model_input,loc_range_pos_24,0.0
alpha_model_input,loc_range_pos_48,0.0
alpha_model_input,loc_session_pos_24,0.0
alpha_model_input,loc_session_pos_48,0.0
alpha_model_input,loc_swing_range_pos_24,0.0
alpha_model_input,loc_swing_range_pos_48,0.0
alpha_model_input,loc_vwap_dev_z_24,-1.731513261795044
alpha_model_input,loc_vwap_dev_z_48,-0.4909632205963135
alpha_model_input,log_volume_state_1h,0.6992202997207642
alpha_model_input,lr_12h,-0.01785755157470703
alpha_model_input,lr_1h,0.0
alpha_model_input,lr_24h,-0.05690813064575195
alpha_model_input,lr_2h,0.0
alpha_model_input,lr_4h,0.0
alpha_model_input,lr_6h,-0.022272586822509766
alpha_model_input,mark_index_basis,-0.000917971134185791
alpha_model_input,mark_index_basis_z,-1.767500638961792
alpha_model_input,mark_perp_dislocation,0.00043201446533203125
alpha_model_input,mom_slow,0.022272514179348946
alpha_model_input,mom_slow_z,0.5428102612495422
alpha_model_input,momentum_accel,-0.018030621111392975
alpha_model_input,mr_climax,0.02073945291340351
alpha_model_input,mr_failure,0.0
alpha_model_input,mr_pct,-1.4630436897277832
alpha_model_input,mr_potential,-0.005680216010659933
alpha_model_input,mr_soft,0.21817263960838318
alpha_model_input,mr_tape,2.053748846054077
alpha_model_input,ob_buy_notional_z_24h,0.0
alpha_model_input,ob_microprice_premium_bps,0.0
alpha_model_input,ob_sell_notional_z_24h,0.0
alpha_model_input,ob_vwap_mid_gap_bps,0.0
alpha_model_input,oi_chg_2h,0.0
alpha_model_input,oi_chg_4h,0.0
alpha_model_input,oi_chg_8h,0.0
alpha_model_input,oi_chg_w,0.0
alpha_model_input,oi_rank,0.0
alpha_model_input,oi_rel_vol_2h,0.0
alpha_model_input,oi_rel_vol_4h,0.0
alpha_model_input,oi_rel_vol_8h,0.0
alpha_model_input,oi_up_agree,0.0
alpha_model_input,oi_vel_2h,0.0
alpha_model_input,oi_vel_4h,0.0
alpha_model_input,oi_vel_8h,0.0
alpha_model_input,oi_z,0.0
alpha_model_input,pb_accel,0.000244978436967358
alpha_model_input,pct_breakout_t,-0.6078883409500122
alpha_model_input,pct_extreme,-2.053748846054077
alpha_model_input,perp_index_basis,-0.0013494491577148438
alpha_model_input,perp_index_basis_z,-2.9142801761627197
alpha_model_input,perp_minus_spot_ret1h,0.0
alpha_model_input,perp_minus_spot_ret24h,0.0
alpha_model_input,perp_minus_spot_ret4h,0.0
alpha_model_input,pers_12,-0.0833333358168602
alpha_model_input,premium_index_mom_8h,-6.0
alpha_model_input,premium_index_z,-4.990687847137451
alpha_model_input,press_12,-2.053748846054077
alpha_model_input,press_24,-2.053748846054077
alpha_model_input,price_innovation_z,0.0
alpha_model_input,price_minus_state_z,0.0
alpha_model_input,price_slope_x_volume_surprise,0.0
alpha_model_input,price_state_slope_1h,0.0
alpha_model_input,price_state_slope_ratio_1h_6h,0.0
alpha_model_input,prior_range,-0.26211073994636536
alpha_model_input,prog_def,2.053748846054077
alpha_model_input,prog_eff_12,0.0001965159026440233
alpha_model_input,progress,0.00013451845734380186
alpha_model_input,pullback_120,-0.021408753469586372
alpha_model_input,pullback_2,-0.0003086708311457187
alpha_model_input,pullback_4,-0.0009943327168002725
alpha_model_input,pullback_48,-0.021408753469586372
alpha_model_input,pullback_72,-0.021408753469586372
alpha_model_input,pullback_8,-0.00125986710190773
alpha_model_input,pullback_depth,1.235230803489685
alpha_model_input,qv,-0.6084425449371338
alpha_model_input,range_12h_pct,0.027027064934372902
alpha_model_input,range_16h_pct,0.269289493560791
alpha_model_input,range_24h_pct,0.10360359400510788
alpha_model_input,range_expansion_ratio,-0.7515363693237305
alpha_model_input,range_norm_12,-0.7853502631187439
alpha_model_input,range_norm_24,-0.8993794918060303
alpha_model_input,range_pct,-0.9118518829345703
alpha_model_input,realized_vol_minus_vol_state,-2.053748846054077
alpha_model_input,rejection_proxy,-0.36699917912483215
alpha_model_input,resid_strength,0.2679741382598877
alpha_model_input,ret10h,-2.053748846054077
alpha_model_input,ret12h,-0.01769918203353882
alpha_model_input,ret1h,0.0
alpha_model_input,ret1h_perp,0.0
alpha_model_input,ret20h,-2.053748846054077
alpha_model_input,ret24h,-0.055319130420684814
alpha_model_input,ret28h,-2.053748846054077
alpha_model_input,ret2h,0.638958215713501
alpha_model_input,ret3h,-1.616720199584961
alpha_model_input,ret4h,0.6248170733451843
alpha_model_input,ret5h,-1.7096238136291504
alpha_model_input,ret6h,-0.022026479244232178
alpha_model_input,ret8h,0.7237353920936584
alpha_model_input,retest_quality,0.751181423664093
alpha_model_input,reversion_target_distance,-0.15572886168956757
alpha_model_input,roc_div,0.5803525447845459
alpha_model_input,rolling_range_20,0.6206706762313843
alpha_model_input,rolling_std(price_innovation),0.0
alpha_model_input,rsi,2.053748846054077
alpha_model_input,rsi_1h_slope,0.8779961466789246
alpha_model_input,rsi_base,2.053748846054077
alpha_model_input,rsi_lag1,2.053748846054077
alpha_model_input,rsi_slope,-6.4285478591918945
alpha_model_input,rsi_slope_base,-0.780633270740509
alpha_model_input,second_leg_accel_1h,-4.8100948333740234e-05
alpha_model_input,second_leg_accel_2h,-0.004222214221954346
alpha_model_input,second_leg_accel_vol_1h,-0.029669038951396942
alpha_model_input,second_leg_accel_vol_2h,-0.004738477990031242
alpha_model_input,shock_12h,0.08409494161605835
alpha_model_input,shock_decay,0.00921260192990303
alpha_model_input,shock_rel,0.2679741382598877
alpha_model_input,shock_vol_ratio,-0.6091402769088745
alpha_model_input,signed_max_bar_ret_5h,0.19020600616931915
alpha_model_input,signed_vol,-0.20139843225479126
alpha_model_input,slope,-1.0954537391662598
alpha_model_input,speed,0.0003086708311457187
alpha_model_input,spot_breakout_down_24h,0.0
alpha_model_input,spot_breakout_up_24h,0.0
alpha_model_input,spot_liquidity_sweep_down,0.0
alpha_model_input,spot_liquidity_sweep_up,0.0
alpha_model_input,spot_perp_return_agreement_4h,0.0
alpha_model_input,spot_quote_volume_z_24h,0.0
alpha_model_input,spot_range_pct_24h,0.0
alpha_model_input,spot_ret1h,0.036839425563812256
alpha_model_input,spot_ret24h,-1.185132622718811
alpha_model_input,spot_ret4h,0.07670018821954727
alpha_model_input,spot_rv_24h,0.010254153050482273
alpha_model_input,spot_volume_z_24h,0.0
alpha_model_input,stall,0.0
alpha_model_input,stall_ext,0.0
alpha_model_input,stall_ext_corr,0.0
alpha_model_input,stall_x_flow,0.8708282709121704
alpha_model_input,state_uncertainty_1h,1.645430088043213
alpha_model_input,sv_imb_12,-0.055183473974466324
alpha_model_input,sv_imb_24,-0.17654414474964142
alpha_model_input,tail_against,2.053748846054077
alpha_model_input,tail_asymmetry_q90_q10_atr_norm,1.2574431896209717
alpha_model_input,tail_score,-0.14891929924488068
alpha_model_input,tf_bias,2.053748846054077
alpha_model_input,tf_tape,0.0
alpha_model_input,thrust_decay_4,0.0022469693794846535
alpha_model_input,thrust_decay_8,0.002047134330496192
alpha_model_input,time_since_event_extreme_12h,0.0
alpha_model_input,trap_quality,0.7824223041534424
alpha_model_input,trapped_longs_12,0.5977954864501953
alpha_model_input,trapped_longs_24,1.5958302021026611
alpha_model_input,trend_acceleration,0.053187496960163116
alpha_model_input,trend_age_hours,-1.1757818460464478
alpha_model_input,trend_alignment_1_3_6,1.0
alpha_model_input,trend_alignment_3_6_12,3.0
alpha_model_input,trend_alignment_6_12_24,3.0
alpha_model_input,trend_dispersion_1_3_6,-0.4440482258796692
alpha_model_input,trend_dispersion_3_6_12,-0.4354301989078522
alpha_model_input,trend_overextension_z,0.2544439136981964
alpha_model_input,trend_pct_base,-1.373915195465088
alpha_model_input,trend_retest_success_rate,0.8506262302398682
alpha_model_input,trend_stack_3_6_12,-0.44177383184432983
alpha_model_input,trend_stack_6_12_24,-0.4213245213031769
alpha_model_input,trend_strength_percentile,1.4220571517944336
alpha_model_input,trend_strength_vs_reversion,0.5509849190711975
alpha_model_input,trend_t,0.2109619826078415
alpha_model_input,trend_x_trending,0.0
alpha_model_input,trend_z_t,0.3372693657875061
alpha_model_input,true_range_percentile,-0.16206659376621246
alpha_model_input,ts_12,-0.20718751847743988
alpha_model_input,up_down_return_mass_ratio_tanh,0.3681439757347107
alpha_model_input,up_down_semivol_ratio_tanh,-0.6915494203567505
alpha_model_input,up_vol,0.7444179654121399
alpha_model_input,up_vol_6,-0.4793510437011719
alpha_model_input,v_power,-1.3653488159179688
alpha_model_input,vol_compression,0.6160441040992737
alpha_model_input,vol_expansion_ratio,-0.12378384172916412
alpha_model_input,vol_price_div,-0.020742548629641533
alpha_model_input,vol_price_spread,1.36818528175354
alpha_model_input,vol_shock_asym_4_12,-0.7338002920150757
alpha_model_input,vol_shock_asym_4_212,-0.7338002920150757
alpha_model_input,vol_shock_asym_8_24,-0.17395798861980438
alpha_model_input,vol_state_slope_1h,-2.053748846054077
alpha_model_input,vol_state_x_volume_state,2.053748846054077
alpha_model_input,volume_state_slope_1h,-0.2991850674152374
alpha_model_input,vortex_diff_14,-0.3154820203781128
alpha_model_input,vortex_diff_21,-0.3601810932159424
alpha_model_input,vortex_diff_34,-0.2424781322479248
alpha_model_input,vp_accept_hvn_touchrate,0.5833333134651184
alpha_model_input,vp_accept_lvn_touchrate,0.0
alpha_model_input,vp_accept_poc_touchrate,0.5833333134651184
alpha_model_input,vp_air_pocket_score,0.06979984790086746
alpha_model_input,vp_dist_hvn_above_atr,0.46479904651641846
alpha_model_input,vp_dist_hvn_below_atr,0.1171082854270935
alpha_model_input,vp_dist_lvn_above_atr,0.2523868680000305
alpha_model_input,vp_dist_lvn_below_atr,0.0
alpha_model_input,vp_dist_poc_atr,0.6063220500946045
alpha_model_input,vp_in_hvn_above_zone,0.0
alpha_model_input,vp_in_hvn_below_zone,0.0
alpha_model_input,vp_in_lvn_above_zone,0.0
alpha_model_input,vp_in_lvn_below_zone,0.0
alpha_model_input,vp_in_poc_zone,0.0
alpha_model_input,vp_lvn_depth_ratio,-0.3322605788707733
alpha_model_input,vp_profile_concentration,0.06924024969339371
alpha_model_input,vw_breakout,0.050883930176496506
alpha_model_input,wick_body_ratio,-0.37824109196662903
alpha_model_input,wick_ratio,0.17941461503505707
alpha_model_input,wick_ratio_4h_max,0.19329950213432312
alpha_model_input,xasset_leverage_build_score,-0.12447192519903183
alpha_model_input,z_breakout_dn_24,0.8027371764183044
alpha_model_input,z_breakout_up_24,-1.6428786516189575
alpha_model_input,z_r_12,0.20718751847743988
alpha_model_input,z_r_24,0.2263714224100113
alpha_model_input,z_slope_change_24,7972061696.0
alpha_model_input,z_sm_momentum_24,2.5302374362945557
alpha_model_input,z_vwap_12,-1.1791965961456299
alpha_model_input,z_vwap_24,-1.303948163986206
alpha_model_input,zr_12h,-0.431622177362442
alpha_model_input,zr_12h_x_range_z_48h,-0.9113136529922485
alpha_model_input,zr_1h_minus_zr_6h,0.43044713139533997
alpha_model_input,zr_1h_x_volume_z_24h,0.11678533256053925
alpha_model_input,zr_3h,-0.46717122197151184
alpha_model_input,zr_3h_minus_zr_12h,0.3971593379974365
alpha_model_input,zr_3h_x_volume_z_24h,-1.0013591051101685
alpha_model_input,zr_6h,-0.4329814016819
alpha_model_input,zr_6h_minus_zr_24h,0.3543817102909088
alpha_model_input,zr_6h_x_range_z_24h,-0.9145434498786926
alpha_model_input,zr_6h_x_volume_z_48h,-1.121575951576233
alpha_model_input,zscore_price_200,-2.053748846054077
alpha_model_input,zscore_price_50,-1.5358195304870605
meta_model_input,pred_prior_range_0_84333628_range_24h_pct_0_10307747_H5,0.5546618325581304
meta_model_input,pred_H5,0.5546618325581304
meta_model_input,pred_logit_H5,0.2195246969314521
meta_model_input,pred_logit,0.2195246969314521
meta_model_input,G_LIQ_EXCEL,0.0
meta_model_input,G_LIQ_GOOD,0.0
meta_model_input,G_LIQ_GREAT,0.0
meta_model_input,G_MR_SPIKE,-0.13236075639724731
meta_model_input,G_VOL_LIQ_GT1,0.0
meta_model_input,G_VOL_LIQ_GT2,0.0
meta_model_input,G_VOL_LIQ_GT3,0.0
meta_model_input,a_funding_proxy,-2.053748846054077
meta_model_input,adx_zscore,-0.65781170129776
meta_model_input,ambig,0.21757768094539642
meta_model_input,amihud_illiq,0.2799268066883087
meta_model_input,amihud_z,0.0
meta_model_input,asset_atr_level,2.053748846054077
meta_model_input,asset_funding_rate_abs_mean_7d,2.2792595700593665e-05
meta_model_input,asset_funding_rate_mean_15d,5.8273435570299625e-06
meta_model_input,asset_funding_rate_mean_3d,2.9136717785149813e-05
meta_model_input,asset_funding_rate_mean_7d,1.248716489499202e-05
meta_model_input,asset_funding_trend_alignment,0.3554578125476837
meta_model_input,asset_funding_z,-0.096138134598732
meta_model_input,asset_minus_universe_median_ret_24h,-2.053748846054077
meta_model_input,asset_minus_universe_median_ret_48h,-2.053748846054077
meta_model_input,asset_minus_universe_median_ret_4h,-1.591649055480957
meta_model_input,asset_mom_minus_basket_mom_24h,-1.6685059070587158
meta_model_input,asset_mom_minus_basket_mom_4h,-0.4935583174228668
meta_model_input,asset_ret_vs_btc_24h,-1.0999162197113037
meta_model_input,asset_ret_vs_btc_48h,-0.9282141327857971
meta_model_input,asset_ret_vs_btc_4h,-1.3355778455734253
meta_model_input,asset_ret_vs_universe_24h,-2.053748846054077
meta_model_input,asset_ret_vs_universe_48h,-2.053748846054077
meta_model_input,asset_ret_vs_universe_4h,-1.591649055480957
meta_model_input,asset_vol_level,1.4041693210601807
meta_model_input,asym_ft,-2.053748846054077
meta_model_input,asym_ratio,-0.8165706396102905
meta_model_input,atr_change_rate_ts_continuous,-0.04684370756149292
meta_model_input,atr_pct_change,0.284616619348526
meta_model_input,avg_pair_corr_24h,0.36809489130973816
meta_model_input,base_model_abs_error_roll20,0.0
meta_model_input,base_model_margin,0.0546618325581304
meta_model_input,base_model_score,0.5546618325581304
meta_model_input,base_model_score_pct,0.5
meta_model_input,basis_fund_div_z,0.096138134598732
meta_model_input,basis_mom_4h,0.0
meta_model_input,basis_pct,0.0
meta_model_input,basis_pct_z,0.0
meta_model_input,be_vol_units,-0.6231899261474609
meta_model_input,beta_24h,0.05201863497495651
meta_model_input,beta_adj_resid_ret_24h,-0.15631450712680817
meta_model_input,btc_ret_24h_pct,1.2910995483398438
meta_model_input,btc_ret_48h_pct,1.3786249160766602
meta_model_input,btc_ret_4h_pct,1.4324619770050049
meta_model_input,btc_rv_ratio_1h24h_pct,-1.372788667678833
meta_model_input,btc_rv_ratio_4h24h_pct,-1.3783365488052368
meta_model_input,chop_score,1.0
meta_model_input,choppiness_index_20,0.16917124390602112
meta_model_input,coherence_24,2.053748846054077
meta_model_input,complexity_regime_24h,0.23002059757709503
meta_model_input,compression_score,-0.9560311436653137
meta_model_input,corr_concentration_24h,0.22899602353572845
meta_model_input,cs_dispersion_ret_24h,1.2572351694107056
meta_model_input,cs_dispersion_ret_4h,1.3418269157409668
meta_model_input,cs_rank_ret_24h,0.0731707289814949
meta_model_input,cs_ret_dispersion_24h_pct,1.0322555303573608
meta_model_input,cs_ret_dispersion_4h_pct,1.6882290840148926
meta_model_input,cusum_high,0.0
meta_model_input,cusum_strength_norm,0.0019141103839501739
meta_model_input,cvar_5pct,-2.053748846054077
meta_model_input,direction_entropy_20,1.2064554691314697
meta_model_input,dlog_vol_5h,-0.0880485326051712
meta_model_input,down_up_vol_ratio_24,-0.12530390918254852
meta_model_input,downside_semivariance_24,7.750763870717492e-06
meta_model_input,draw_sym_10h,38.95516586303711
