config_id,evaluation_stage,mode,k_tp,tp_anchor,tp_base_pct,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,p50_cell_sl_to_tp,p90_cell_sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp,_stage_score,_auc_metric,_cid,_stable_id
CFGED983347DE,stage1,optuna_s1_TF_long_H4,0.760343,0.024452,0.032991441776173955,tp_pct,0.42,none,sqrt,0.3766384690518315,0.3766384690518315,0.3673331832723882,0.3673331832723882,0.0,1.9431865802793322,471787.5123023987,0.18261147174630202,0.42630626795785886,0.3910822602958391,0.6089,0.4284,2.3345,2.3345,2.3345,0.992334,0.992334,1716.0,4006.0,30.0,2.234896,0.566,False,False,False,6355.23828125,9539.0,0.6662373709246252,0.05872,0.16402,0.3673331832723882,0.06693183925711899,0.3473577414898451,0.3473577414898451,False,0.643400182207383,0.08796093722222223,0.08796093722222223,0.3388,0.9999904471084259,1.0,0.0,0.9999976503730669,0.9998300972249405,0.8675559174074589,0.9851137435789915,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17175,0.18928,0.6316,0.17175,0.18928,0.6316,0.32096070753019723,0.0,0.0,1.0,False,1.0,12.0,0.9851137435789915,0.48886096477508545,0.130396,,,0.36733,0.37664,0.37664,0.7284,0.7284,0.6694,0.6694,0.34676,0.34676,0.6089,2.2349,2.2349,5.1569,5.1569,2.7068,2.7068,1715.98617,7681.013830000001,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.032991441776173955, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.032991441776173955, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3473577414898451,0.6694,CFGED983347DE,0.760343|0.024452|0.42
CFGC0208800B2,stage1,optuna_s1_MR_short_H4,0.524148,0.024452,0.045,tp_pct,0.42,none,sqrt,0.3729633013265167,0.3729633013265167,0.4225017530283695,0.4225017530283695,0.0,1.6741837714824583,431789.6068096161,0.15148502547533244,0.5208152106375047,0.32769976388716293,0.6723,0.2909,3.4381,3.4381,3.4381,0.802114,0.802114,1219.0,4191.0,30.0,2.240865,0.5808,False,False,False,5626.1748046875,8244.0,0.6824569146879549,0.05337,0.16596,0.4225017530283695,0.10497873899484912,0.34642905706160687,0.34642905706160687,False,0.6318184676891071,0.08462526000000001,0.08462526000000001,0.3198000000000001,0.9998478534971345,1.0,0.0,0.9999997888829092,0.9999152068688714,0.7892670357767384,0.9761038330907327,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15366,0.17956,0.8421,0.15366,0.17956,0.8421,0.35175907842103415,0.0,0.0,1.0,False,1.0,12.0,0.9761038330907327,0.46959441900253296,0.170759,,,0.4225,0.37296,0.37296,0.7357,0.7357,0.6599,0.6599,0.26372,0.26372,0.6723,2.2409,2.2409,5.8239,5.8239,3.008,3.008,1219.0400300000001,6827.95997,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.34642905706160687,0.6599,CFGC0208800B2,0.524148|0.024452|0.42
CFGFB3FB191AB,stage1,optuna_s1_TF_long_H4,0.760343,0.020448,0.0275891134238183,tp_pct,0.54,none,sqrt,0.3733153709034403,0.3733153709034403,0.35439983127687746,0.35439983127687746,0.0,2.002635399209537,456965.8041000366,0.23355878543675349,0.42121168513455176,0.3452295294286948,0.6548,0.5545,1.8035,1.8035,1.8035,1.095021,1.095021,1623.0,2927.0,30.0,2.009954,0.6922,False,False,False,4884.98193359375,7338.0,0.6657102662297288,0.04047,0.16629,0.35439983127687746,0.0726646097992371,0.3446672015722555,0.3446672015722555,False,0.6458078821238524,0.09485962875000001,0.09485962875000001,0.34319999999999995,0.9999975822341983,1.0,0.0,0.999999185957472,0.9996865305709824,0.897657984847612,0.9469882801853367,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19669,0.19344,0.5789,0.19669,0.19344,0.5789,0.2898563540667939,0.0,0.0,1.0,False,1.0,12.0,0.9469882801853367,0.47935158014297485,0.128864,,,0.3544,0.37332,0.37332,0.7248,0.7248,0.6716,0.6716,0.38798,0.38798,0.6548,2.01,2.01,4.6327,4.6327,2.8393,2.8393,1623.0084399999998,5325.99156,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.0275891134238183, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.0275891134238183, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3446672015722555,0.6716,CFGFB3FB191AB,0.760343|0.020448|0.54
CFG1DB2741B3A,stage1,optuna_s1_TF_long_H4,0.524148,0.020448,0.04002150016408777,tp_pct,0.65,none,sqrt,0.3794850584208892,0.3794850584208892,0.3260594036137907,0.3260594036137907,0.0,2.151419580064388,475046.4856624603,0.24634844149977414,0.35341063092907693,0.40024092757114893,0.5998,0.6971,1.4346,1.4346,1.4346,1.280544,1.280544,1636.0,2347.0,30.0,1.976019,0.786,False,False,False,4876.24755859375,6995.0,0.6971047260319871,0.06163,0.18297,0.3260594036137907,0.05320108246010499,0.3441580559416443,0.3441580559416443,False,0.6519016274898722,0.11437355875,0.11437355875,0.355,0.9999980661544026,1.0,0.0,0.9999936791444042,0.9995982460659891,0.9363267719842406,0.9493924231593995,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20288,0.1971,0.6316,0.20288,0.1971,0.6316,0.26875966884963665,0.0,0.0,1.0,False,1.0,12.0,0.9493924231593995,0.49186864495277405,0.112576,,,0.32606,0.37949,0.37949,0.7233,0.7233,0.6775,0.6775,0.39468,0.39468,0.5998,1.976,1.976,4.4358,4.4358,2.5831,2.5831,1636.01035,5004.9896499999995,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.04002150016408777, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.04002150016408777, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3441580559416443,0.6775,CFG1DB2741B3A,0.524148|0.020448|0.65
CFGFEEEB736DD,stage1,optuna_s1_TF_long_H4,1.328441,0.020448,0.01579083246301964,tp_pct,0.65,none,sqrt,0.3794851368011318,0.3794851368011318,0.3260594234884992,0.3260594234884992,0.0,2.151419580064388,475046.4856624603,0.24634844149977414,0.35341063092907693,0.40024092757114893,0.5998,0.6971,1.4346,1.4346,1.4346,1.280544,1.280544,1636.0,2347.0,30.0,1.97602,0.786,False,False,False,4876.24755859375,6995.0,0.6971047260319871,0.06163,0.18297,0.3260594234884992,0.05320109075708007,0.3441580559416443,0.3441580559416443,False,0.6519016274898722,0.11437355875,0.11437355875,0.355,0.9999980661544026,1.0,0.0,0.9999936791444042,0.9995982460659891,0.9363267719842406,0.9493924231593995,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20288,0.1971,0.6316,0.20288,0.1971,0.6316,0.26875966942337576,0.0,0.0,1.0,False,1.0,12.0,0.9493924231593995,0.49186864495277405,0.112576,,,0.32606,0.37949,0.37949,0.7233,0.7233,0.6775,0.6775,0.39468,0.39468,0.5998,1.976,1.976,4.4358,4.4358,2.5831,2.5831,1636.01035,5004.9896499999995,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.01579083246301964, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.01579083246301964, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3441580559416443,0.6775,CFGFEEEB736DD,1.328441|0.020448|0.65
CFGE1D3A0FAF9,stage1,optuna_s1_TF_long_H4,0.524148,0.024452,0.045,tp_pct,0.65,none,sqrt,0.34307852076255957,0.34307852076255957,0.30125219077338744,0.30125219077338744,0.0,2.1336569024161327,481252.2828578949,0.217451874366768,0.32573454913880445,0.45681357649442755,0.5432,0.6676,1.498,1.498,1.498,1.311048,1.311048,1717.0,2572.0,30.0,2.049872,0.7707,False,False,False,5322.31689453125,8068.0,0.6596823121630205,0.06588,0.16786,0.30125219077338744,0.026979383292534784,0.3437265644007851,0.3437265644007851,False,0.6519417810235988,0.10013652388888891,0.10013652388888891,0.3515999999999999,0.9999958303008317,1.0,0.0,0.9999965942811421,0.9997000186853015,0.9411548143426807,0.9786812097174021,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.19675,0.21085,0.7368,0.19675,0.21085,0.7368,0.24863627609786507,0.0,0.0,1.0,False,1.0,12.0,0.9786812097174021,0.49043571949005127,0.100719,,,0.30125,0.34308,0.34308,0.7135,0.7135,0.6758,0.6758,0.37163,0.37163,0.5432,2.0499,2.0499,4.6685,4.6685,2.6604,2.6604,1716.9852,6179.0148,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3437265644007851,0.6758,CFGE1D3A0FAF9,0.524148|0.024452|0.65
CFG8FF5680336,stage1,optuna_s1_TF_long_H4,0.524148,0.024452,0.045,tp_pct,0.75,none,sqrt,0.33877007843376145,0.33877007843376145,0.2965757348675587,0.2965757348675587,0.0,2.1550060844547523,489112.61558532715,0.21844979602579287,0.2828003684695355,0.49874983550467167,0.5013,0.7725,1.2946,1.2946,1.2946,1.470714,1.470714,1660.0,2149.0,30.0,1.975618,0.8693,False,False,False,5142.9306640625,7791.0,0.6601117525429984,0.06013,0.15987,0.2965757348675587,0.016732199234934964,0.3430914831775892,0.3430914831775892,False,0.6451568823110215,0.09464780875,0.09464780875,0.3238000000000001,0.9999924376860255,1.0,0.0,0.9999874934627796,0.999718653895265,0.9611624279491919,0.9753561802079322,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20156,0.21338,0.8421,0.20156,0.21338,0.8421,0.245365716518197,0.0,0.0,1.0,False,1.0,12.0,0.9753561802079322,0.5061936378479004,0.102282,,,0.29658,0.33877,0.33877,0.6996,0.6996,0.6619,0.6619,0.35377,0.35377,0.5013,1.9756,1.9756,4.7212,4.7212,2.4978,2.4978,1660.00155,5938.99845,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3430914831775892,0.6619,CFG8FF5680336,0.524148|0.024452|0.75
CFGA44D9423E2,stage1,optuna_s1_TF_long_H4,0.524148,0.05,0.045,tp_pct,0.75,none,sqrt,0.33877007843376145,0.33877007843376145,0.2965757348675587,0.2965757348675587,0.0,2.1550060844547523,489112.61558532715,0.21844979602579287,0.2828003684695355,0.49874983550467167,0.5013,0.7725,1.2946,1.2946,1.2946,1.470714,1.470714,1660.0,2149.0,30.0,1.975618,0.8693,False,False,False,5142.9306640625,7791.0,0.6601117525429984,0.06013,0.15987,0.2965757348675587,0.016732199234934964,0.3430914831775892,0.3430914831775892,False,0.6451568823110215,0.09464780875,0.09464780875,0.3238000000000001,0.9999924376860255,1.0,0.0,0.9999874934627796,0.999718653895265,0.9611624279491919,0.9753561802079322,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20156,0.21338,0.8421,0.20156,0.21338,0.8421,0.245365716518197,0.0,0.0,1.0,False,1.0,12.0,0.9753561802079322,0.5061936378479004,0.102282,,,0.29658,0.33877,0.33877,0.6996,0.6996,0.6619,0.6619,0.35377,0.35377,0.5013,1.9756,1.9756,4.7212,4.7212,2.4978,2.4978,1660.00155,5938.99845,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3430914831775892,0.6619,CFGA44D9423E2,0.524148|0.05|0.75
CFGAEF1E06F4B,stage1,optuna_s1_MR_short_H4,1.102973,0.024452,0.022742906503079797,tp_pct,0.42,none,sqrt,0.36184971441337477,0.36184971441337477,0.41470615306460296,0.41470615306460296,0.0,1.6373405597647264,441001.5642642975,0.1455489112038813,0.5080672458535485,0.34638384294257024,0.6536,0.2865,3.4907,3.4907,3.4907,0.785701,0.785701,1290.0,4503.0,30.0,2.388731,0.5645,False,False,False,6227.08056640625,9017.0,0.6905933865372352,0.05349,0.1694,0.41470615306460296,0.09827111743960291,0.34210427053702175,0.34210427053702175,False,0.6253699404517692,0.08884432222222222,0.08884432222222222,0.29780000000000006,0.9999130055876007,1.0,0.0,0.9999999259742518,0.9999290143427602,0.7808719506176062,0.9829211489408894,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.15219,0.18531,0.8947,0.15219,0.18531,0.8947,0.3442341280837828,0.0,0.0,1.0,False,1.0,12.0,0.9829211489408894,0.4669153690338135,0.162343,,,0.41471,0.36185,0.36185,0.7225,0.7225,0.6489,0.6489,0.28049,0.28049,0.6536,2.3887,2.3887,6.0079,6.0079,3.139,3.139,1290.0096500000002,7572.990349999999,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.022742906503079797, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.022742906503079797, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.34210427053702175,0.6489,CFGAEF1E06F4B,1.102973|0.024452|0.42
CFG99D41F71A0,stage1,optuna_s1_TF_short_H4,1.6,0.01,0.012,tp_pct,0.65,none,sqrt,0.3571406534799912,0.3571406534799912,0.31288034425172284,0.31288034425172284,0.0,2.1323339788188735,464352.1010875702,0.2607932607932608,0.35591435591435594,0.3832923832923833,0.6167,0.7327,1.3647,1.3647,1.3647,1.343026,1.343026,1486.0,2028.0,30.0,1.853355,0.7925,False,False,False,4338.98974609375,6241.0,0.695239504261136,0.063,0.18487,0.31288034425172284,0.05150664991288459,0.3417931175690565,0.3417931175690565,False,0.6462788251335823,0.1120820476388889,0.1120820476388889,0.3373999999999999,0.9999944902978912,1.0,0.0,0.9999919195004326,0.9995808989974034,0.9458345785984671,0.9129947123858356,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.20266,0.17611,0.6316,0.20266,0.17611,0.6316,0.2551338830623743,0.0,0.0,1.0,False,1.0,12.0,0.9129947123858356,0.48286449909210205,0.104096,,,0.31288,0.35714,0.35714,0.712,0.712,0.6687,0.6687,0.36327,0.36327,0.6167,1.8534,1.8534,4.4031,4.4031,2.5524,2.5524,1485.98142,4212.01858,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.012, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.012, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3417931175690565,0.6687,CFG99D41F71A0,1.6|0.01|0.65
CFG6262E490F4,stage1,optuna_s1_MR_short_H4,0.524148,0.02924,0.045,tp_pct,0.54,none,sqrt,0.3421758088511017,0.3421758088511017,0.35935647936511317,0.35935647936511317,0.0,1.6894472848217532,444161.62371635437,0.16325199008221322,0.4537387446169907,0.38300926530079604,0.617,0.3598,2.7794,2.7794,2.7794,1.025331,1.025331,1251.0,3477.0,30.0,2.259246,0.6705,False,False,False,5270.2685546875,7859.0,0.6706029462638377,0.04511,0.17123,0.35935647936511317,0.06653962141174846,0.34105152337822564,0.34105152337822564,False,0.6404583031674249,0.09783109763888889,0.09783109763888889,0.32499999999999996,0.999981615451471,1.0,0.0,0.9999998382563076,0.999917716325107,0.8780314869807666,0.9750604402595751,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17008,0.20501,0.6842,0.17008,0.20501,0.6842,0.3187475265202573,0.0,0.0,1.0,False,1.0,12.0,0.9750604402595751,0.48258209228515625,0.158038,,,0.35936,0.34218,0.34218,0.7191,0.7191,0.6625,0.6625,0.32712,0.32712,0.617,2.2592,2.2592,5.8546,5.8546,3.0413,3.0413,1250.98475,6412.01525,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.34105152337822564,0.6625,CFG6262E490F4,0.524148|0.02924|0.54
CFGF16835BCE7,stage1,optuna_s1_TF_long_H2,1.102973,0.024452,0.022742906503079797,tp_pct,0.54,none,sqrt,0.3989188454127417,0.3989188454127417,0.31862272276145787,0.31862272276145787,0.0,2.104831019171992,496405.81011772156,0.18954748247291267,0.3172721478648821,0.49318036966220524,0.5068,0.5974,1.6738,1.6738,1.6738,1.324925,1.324925,1487.0,2489.0,30.0,2.433633,0.7306,False,False,False,5124.8408203125,9179.0,0.5583223466949014,0.05479,0.15164,0.31862272276145787,0.0185348556412772,0.3405850332066326,0.3405850332066326,False,0.6732179216374983,0.07941821555555556,0.07941821555555556,0.42199999999999993,0.9999994687324064,1.0,0.0,0.999999286621125,0.9998275908229166,0.9432319444105242,0.8546682645168319,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17064,0.19265,0.7368,0.17064,0.19265,0.7368,0.2746719668939662,0.0,0.0,1.0,False,1.0,12.0,0.8546682645168319,0.5080902576446533,0.111293,,,0.31862,0.39892,0.39892,0.7508,0.7508,0.711,0.711,0.43344,0.43344,0.5068,2.4336,2.4336,5.1437,5.1437,2.8558,2.8558,1487.01975,6357.98025,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.022742906503079797, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.022742906503079797, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}",0.3405850332066326,0.711,CFGF16835BCE7,1.102973|0.024452|0.54
