feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
body_ratio_15m,,0.2660987973213196,0.2660987973213196,,0.0,True,False,False,0.0
bollinger_band_width,,-0.003744577057659626,-0.003744577057659626,,0.0,True,False,False,0.0
bounce_signal,,0.0,0.0,,0.0,True,False,False,0.0
breakout_24h,,-53.937923431396484,-53.937923431396484,,0.0,True,False,False,0.0
breakout_confirmed,,0.0,0.0,,0.0,True,False,False,0.0
breakout_min,,0.33434805274009705,0.33434805274009705,,0.0,True,False,False,0.0
breakout_soft,,0.2633719742298126,0.2633719742298126,,0.0,True,False,False,0.0
breakout_t,,1.0331382751464844,1.0331382751464844,,0.0,True,False,False,0.0
btc_ret_24h_pct,,-1.202173113822937,-1.202173113822937,,0.0,True,False,False,0.0
btc_ret_48h_pct,,-1.149021863937378,-1.149021863937378,,0.0,True,False,False,0.0
btc_ret_4h_pct,,-0.8796617388725281,-0.8796617388725281,,0.0,True,False,False,0.0
btc_rv_ratio_1h24h_pct,,-1.8304256200790405,-1.8304256200790405,,0.0,True,False,False,0.0
btc_rv_ratio_4h24h_pct,,-1.8500404357910156,-1.8500404357910156,,0.0,True,False,False,0.0
chop_score,,1.0,1.0,,0.0,True,False,False,0.0
choppiness_index_20,,-0.8654105067253113,-0.8654105067253113,,0.0,True,False,False,0.0
churn,,-0.18705987930297852,-0.18705987930297852,,0.0,True,False,False,0.0
climax,,0.3098498582839966,0.3098498582839966,,0.0,True,False,False,0.0
climax_decay,,0.8035645484924316,0.8035645484924316,,0.0,True,False,False,0.0
climax_range_12,,-0.7804956436157227,-0.7804956436157227,,0.0,True,False,False,0.0
climax_range_24,,-1.1047070026397705,-1.1047070026397705,,0.0,True,False,False,0.0
climax_vol_12,,-0.9126570820808411,-0.9126570820808411,,0.0,True,False,False,0.0
climax_vol_24,,-1.7191208600997925,-1.7191208600997925,,0.0,True,False,False,0.0
clv,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
clv_collapse,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
clv_mean_2,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
clv_mean_24,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
clv_mean_4,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
clv_pullback,,-0.8872969150543213,-0.8872969150543213,,0.0,True,False,False,0.0
clv_t,,0.8674877285957336,0.8674877285957336,,0.0,True,False,False,0.0
coh,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
coherence_24,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
comp_to_exp,,0.7466996312141418,0.7466996312141418,,0.0,True,False,False,0.0
complexity_regime_24h,,0.26031380891799927,0.26031380891799927,,0.0,True,False,False,0.0
compression_ratio,,-1.3643016815185547,-1.3643016815185547,,0.0,True,False,False,0.0
compression_score,,-1.1402136087417603,-1.1402136087417603,,0.0,True,False,False,0.0
compression_score_G_TREND_0,,-1.1402136087417603,-1.1402136087417603,,0.0,True,False,False,0.0
compression_score_G_TREND_1,,-0.0,-0.0,,0.0,True,False,False,0.0
compression_score_G_VOL_0,,-1.1402136087417603,-1.1402136087417603,,0.0,True,False,False,0.0
compression_score_G_VOL_1,,-0.0,-0.0,,0.0,True,False,False,0.0
convexity_bis_t,,-0.00018924474716186523,-0.00018924474716186523,,0.0,True,False,False,0.0
convexity_t,,-0.0005772262811660767,-0.0005772262811660767,,0.0,True,False,False,0.0
convexity_z_t,,-1.0385591983795166,-1.0385591983795166,,0.0,True,False,False,0.0
corr_concentration_24h,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
cs_dispersion_ret_24h,,1.3767725229263306,1.3767725229263306,,0.0,True,False,False,0.0
cs_dispersion_ret_4h,,0.13071680068969727,0.13071680068969727,,0.0,True,False,False,0.0
cs_rank_ret_24h,,0.15234375,0.15234375,,0.0,True,False,False,0.0
cs_ret_dispersion_24h_pct,,0.8930552005767822,0.8930552005767822,,0.0,True,False,False,0.0
cs_ret_dispersion_4h_pct,,-0.6221910119056702,-0.6221910119056702,,0.0,True,False,False,0.0
cumulative_delta_stall,,-1.2245844602584839,-1.2245844602584839,,0.0,True,False,False,0.0
cusum_high,,0.0,0.0,,0.0,True,False,False,0.0
cusum_strength_norm,,0.2118612378835678,0.2118612378835678,,0.0,True,False,False,0.0
cvar_5pct,,-0.6549158096313477,-0.6549158096313477,,0.0,True,False,False,0.0
decel_4,,0.2495228797197342,0.2495228797197342,,0.0,True,False,False,0.0
decel_8,,0.3070032298564911,0.3070032298564911,,0.0,True,False,False,0.0
delta_stall_6,,-0.6870522499084473,-0.6870522499084473,,0.0,True,False,False,0.0
dip_velocity,,0.13579300045967102,0.13579300045967102,,0.0,True,False,False,0.0
dip_volume_profile,,-1.92717444896698,-1.92717444896698,,0.0,True,False,False,0.0
dir_path_edge_2h,,0.0005277391755953431,0.0005277391755953431,,0.0,True,False,False,0.0
dir_path_long_2h,,0.663303017616272,0.663303017616272,,0.0,True,False,False,0.0
dir_path_risk_long_2h,,0.7804636359214783,0.7804636359214783,,0.0,True,False,False,0.0
dir_path_risk_short_2h,,1.6429780721664429,1.6429780721664429,,0.0,True,False,False,0.0
dir_path_risk_skew_2h,,-0.8399686813354492,-0.8399686813354492,,0.0,True,False,False,0.0
dir_path_short_2h,,0.37218672037124634,0.37218672037124634,,0.0,True,False,False,0.0
direction_entropy_20,,1.241440773010254,1.241440773010254,,0.0,True,False,False,0.0
dist_ema200_atr,,-0.007302042096853256,-0.007302042096853256,,0.0,True,False,False,0.0
dist_ema20_atr,,0.7895105481147766,0.7895105481147766,,0.0,True,False,False,0.0
dist_ema50_atr,,-0.00024975481210276484,-0.00024975481210276484,,0.0,True,False,False,0.0
dist_ema_fast,,0.6984846591949463,0.6984846591949463,,0.0,True,False,False,0.0
dist_ema_fast_base,,0.0009598891483619809,0.0009598891483619809,,0.0,True,False,False,0.0
dist_ema_slow_base,,0.0010698549449443817,0.0010698549449443817,,0.0,True,False,False,0.0
dist_from_high_120h,,-0.003830332076177001,-0.003830332076177001,,0.0,True,False,False,0.0
dist_from_high_48h,,-0.0023495496716350317,-0.0023495496716350317,,0.0,True,False,False,0.0
dist_from_high_event_12h,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
dist_from_high_vol,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
dist_from_low_120h,,0.007139482535421848,0.007139482535421848,,0.0,True,False,False,0.0
dist_from_low_48h,,0.007139482535421848,0.007139482535421848,,0.0,True,False,False,0.0
dist_from_low_event_12h,,-0.9639402627944946,-0.9639402627944946,,0.0,True,False,False,0.0
dist_from_low_vol,,-0.2500797510147095,-0.2500797510147095,,0.0,True,False,False,0.0
dist_local_swing,,4.9999915063381195e-05,4.9999915063381195e-05,,0.0,True,False,False,0.0
dist_ma100_atr,,-0.004428077023476362,-0.004428077023476362,,0.0,True,False,False,0.0
dist_prior_day_high,,0.006150050088763237,0.006150050088763237,,0.0,True,False,False,0.0
dist_prior_day_low,,0.044280435889959335,0.044280435889959335,,0.0,True,False,False,0.0
dist_range_mid_atr,,3.338196984259412e-05,3.338196984259412e-05,,0.0,True,False,False,0.0
dist_rolling_7d_high,,0.20541204512119293,0.20541204512119293,,0.0,True,False,False,0.0
dist_stack,,-0.0015996936708688736,-0.0015996936708688736,,0.0,True,False,False,0.0
dist_vwap_12_atr,,0.743606686592102,0.743606686592102,,0.0,True,False,False,0.0
dist_vwap_24_atr,,1.5392735004425049,1.5392735004425049,,0.0,True,False,False,0.0
dist_vwap_96_atr,,-2.0084831714630127,-2.0084831714630127,,0.0,True,False,False,0.0
dist_vwap_atr,,0.020634429529309273,0.020634429529309273,,0.0,True,False,False,0.0
dist_vwap_norm,,0.0014663082547485828,0.0014663082547485828,,0.0,True,False,False,0.0
dist_weekly_vwap,,-0.06817977875471115,-0.06817977875471115,,0.0,True,False,False,0.0
distance_to_ema,,0.7895105481147766,0.7895105481147766,,0.0,True,False,False,0.0
dlog_vol_5h,,0.18707555532455444,0.18707555532455444,,0.0,True,False,False,0.0
dn_vol,,-0.8961852788925171,-0.8961852788925171,,0.0,True,False,False,0.0
dn_vol_6,,-1.0916017293930054,-1.0916017293930054,,0.0,True,False,False,0.0
donch_dist_12,,0.0,0.0,,0.0,True,False,False,0.0
donch_dist_120,,0.0,0.0,,0.0,True,False,False,0.0
donch_dist_48,,0.0,0.0,,0.0,True,False,False,0.0
donch_dist_72,,0.0,0.0,,0.0,True,False,False,0.0
donch_dist_8,,0.0,0.0,,0.0,True,False,False,0.0
down_up_vol_ratio_24,,-1.8965681791305542,-1.8965681791305542,,0.0,True,False,False,0.0
downside_semivariance_24,,5.912664846619009e-07,5.912664846619009e-07,,0.0,True,False,False,0.0
draw_extreme_10h,,53.445526123046875,53.445526123046875,,0.0,True,False,False,0.0
draw_sym_10h,,53.445526123046875,53.445526123046875,,0.0,True,False,False,0.0
dv_z,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
efficiency,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
efficiency_ratio_20,,0.5012599229812622,0.5012599229812622,,0.0,True,False,False,0.0
ema20_gt_ema50,,0.0,0.0,,0.0,True,False,False,0.0
ema20_slope_5h,,1.19291090965271,1.19291090965271,,0.0,True,False,False,0.0
ema50_ema200_spread_atr,,-1.2702689170837402,-1.2702689170837402,,0.0,True,False,False,0.0
ema50_ema200_spread_continuous,,-0.0008215073612518609,-0.0008215073612518609,,0.0,True,False,False,0.0
ema50_gt_ema200,,0.0,0.0,,0.0,True,False,False,0.0
ema50_slope,,-0.17975977063179016,-0.17975977063179016,,0.0,True,False,False,0.0
ema_slope_norm,,1.19291090965271,1.19291090965271,,0.0,True,False,False,0.0
entropy_jump_24h,,0.5421403050422668,0.5421403050422668,,0.0,True,False,False,0.0
entry_quality_composite,,0.25715333223342896,0.25715333223342896,,0.0,True,False,False,0.0
eth_rv_ratio_1h24h_pct,,-1.8321101665496826,-1.8321101665496826,,0.0,True,False,False,0.0
eth_rv_ratio_4h24h_pct,,-1.8315463066101074,-1.8315463066101074,,0.0,True,False,False,0.0
evr6_x_volz,,-1.6355409622192383,-1.6355409622192383,,0.0,True,False,False,0.0
evr_6,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
evr_slope,,0.9566434621810913,0.9566434621810913,,0.0,True,False,False,0.0
excess_12h,,0.7552773356437683,0.7552773356437683,,0.0,True,False,False,0.0
excess_6h,,0.6138664484024048,0.6138664484024048,,0.0,True,False,False,0.0
excess_coh,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
exh_qual,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
ext_atrExp,,-0.031115839257836342,-0.031115839257836342,,0.0,True,False,False,0.0
ext_excess,,0.0,0.0,,0.0,True,False,False,0.0
ffd_accel_06,,-0.0005599744617938995,-0.0005599744617938995,,0.0,True,False,False,0.0
ffd_amihud_04,,-0.0007452196441590786,-0.0007452196441590786,,0.0,True,False,False,0.0
ffd_amihud_06,,-0.0026211761869490147,-0.0026211761869490147,,0.0,True,False,False,0.0
ffd_atr_expansion_06,,-0.14076797664165497,-0.14076797664165497,,0.0,True,False,False,0.0
ffd_ctx_slope_04_12,,0.0,0.0,,0.0,True,False,False,0.0
ffd_ctx_slope_04_24,,0.0,0.0,,0.0,True,False,False,0.0
ffd_cvar_5pct_06,,-0.6549158096313477,-0.6549158096313477,,0.0,True,False,False,0.0
ffd_d1_05,,-0.0011944472789764404,-0.0011944472789764404,,0.0,True,False,False,0.0
ffd_d4_05,,0.0008597299456596375,0.0008597299456596375,,0.0,True,False,False,0.0
ffd_diff_1_04,,-0.0009441673755645752,-0.0009441673755645752,,0.0,True,False,False,0.0
ffd_diff_1_05,,-0.0011944472789764404,-0.0011944472789764404,,0.0,True,False,False,0.0
ffd_diff_1_06,,-0.0013776272535324097,-0.0013776272535324097,,0.0,True,False,False,0.0
ffd_diff_2_04,,-0.0008629411458969116,-0.0008629411458969116,,0.0,True,False,False,0.0
ffd_diff_2_05,,-0.0015798881649971008,-0.0015798881649971008,,0.0,True,False,False,0.0
ffd_diff_2_06,,-0.00219528004527092,-0.00219528004527092,,0.0,True,False,False,0.0
ffd_diff_4_04,,0.0020333975553512573,0.0020333975553512573,,0.0,True,False,False,0.0
ffd_diff_4_05,,0.0008597299456596375,0.0008597299456596375,,0.0,True,False,False,0.0
ffd_diff_4_06,,-0.00013880804181098938,-0.00013880804181098938,,0.0,True,False,False,0.0
ffd_diff_8_04,,0.0055512189865112305,0.0055512189865112305,,0.0,True,False,False,0.0
ffd_diff_8_05,,0.004037514328956604,0.004037514328956604,,0.0,True,False,False,0.0
ffd_diff_8_06,,0.0028171055018901825,0.0028171055018901825,,0.0,True,False,False,0.0
ffd_dist_ema_fast_04,,0.0006246886914595962,0.0006246886914595962,,0.0,True,False,False,0.0
ffd_dist_ema_slow_04,,0.0014662377070635557,0.0014662377070635557,,0.0,True,False,False,0.0
ffd_donch_dist_04_12,,0.0,0.0,,0.0,True,False,False,0.0
ffd_donch_dist_04_24,,0.0,0.0,,0.0,True,False,False,0.0
ffd_donch_dist_04_48,,0.0,0.0,,0.0,True,False,False,0.0
ffd_donch_dist_06_12,,0.0,0.0,,0.0,True,False,False,0.0
ffd_donch_dist_06_24,,0.0,0.0,,0.0,True,False,False,0.0
ffd_donch_dist_06_48,,0.0,0.0,,0.0,True,False,False,0.0
ffd_ema_spread_04,,0.0051858872175216675,0.0051858872175216675,,0.0,True,False,False,0.0
ffd_ema_spread_05,,0.0044138431549072266,0.0044138431549072266,,0.0,True,False,False,0.0
ffd_ema_spread_06,,0.0036040320992469788,0.0036040320992469788,,0.0,True,False,False,0.0
ffd_mr_z_04,,1.312668800354004,1.312668800354004,,0.0,True,False,False,0.0
ffd_mr_z_05,,1.203823208808899,1.203823208808899,,0.0,True,False,False,0.0
ffd_mr_z_06,,1.0671852827072144,1.0671852827072144,,0.0,True,False,False,0.0
ffd_range_24_04,,1.2839375734329224,1.2839375734329224,,0.0,True,False,False,0.0
ffd_range_24_05,,1.0892672538757324,1.0892672538757324,,0.0,True,False,False,0.0
ffd_range_24_06,,0.7447178959846497,0.7447178959846497,,0.0,True,False,False,0.0
ffd_rv_12_04,,0.0016637054504826665,0.0016637054504826665,,0.0,True,False,False,0.0
ffd_rv_12_05,,0.0017404763493686914,0.0017404763493686914,,0.0,True,False,False,0.0
ffd_rv_12_06,,0.001824001781642437,0.001824001781642437,,0.0,True,False,False,0.0
ffd_rv_24_04,,0.0017483134288340807,0.0017483134288340807,,0.0,True,False,False,0.0
ffd_rv_24_05,,0.0017925035208463669,0.0017925035208463669,,0.0,True,False,False,0.0
ffd_rv_24_06,,0.0018128120573237538,0.0018128120573237538,,0.0,True,False,False,0.0
ffd_rv_24h_04,,0.0017483134288340807,0.0017483134288340807,,0.0,True,False,False,0.0
ffd_rv_24h_06,,0.0018128120573237538,0.0018128120573237538,,0.0,True,False,False,0.0
ffd_rv_2h_04,,0.0007250627968460321,0.0007250627968460321,,0.0,True,False,False,0.0
ffd_rv_2h_06,,0.000395961687900126,0.000395961687900126,,0.0,True,False,False,0.0
ffd_rv_6h_04,,0.0020222009625285864,0.0020222009625285864,,0.0,True,False,False,0.0
ffd_rv_6h_06,,0.002244180766865611,0.002244180766865611,,0.0,True,False,False,0.0
ffd_slope_04_12,,0.0,0.0,,0.0,True,False,False,0.0
ffd_slope_04_24,,0.0,0.0,,0.0,True,False,False,0.0
ffd_strength_04,,0.26851603388786316,0.26851603388786316,,0.0,True,False,False,0.0
ffd_strength_05,,0.3396942913532257,0.3396942913532257,,0.0,True,False,False,0.0
ffd_strength_06,,0.39178967475891113,0.39178967475891113,,0.0,True,False,False,0.0
ffd_vol_price_corr_10h_04,,-0.9177576899528503,-0.9177576899528503,,0.0,True,False,False,0.0
ffd_vol_price_corr_10h_06,,-0.9862246513366699,-0.9862246513366699,,0.0,True,False,False,0.0
ffd_vol_range_shock_04,,-0.5272859334945679,-0.5272859334945679,,0.0,True,False,False,0.0
ffd_vol_range_shock_06,,-0.16701632738113403,-0.16701632738113403,,0.0,True,False,False,0.0
ffd_z_06,,-0.7599393725395203,-0.7599393725395203,,0.0,True,False,False,0.0
ffd_z_24_04,,1.312668800354004,1.312668800354004,,0.0,True,False,False,0.0
ffd_z_24_05,,1.203823208808899,1.203823208808899,,0.0,True,False,False,0.0
ffd_z_24_06,,1.0671852827072144,1.0671852827072144,,0.0,True,False,False,0.0
flow_persistence,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
flow_ratio,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
ft_2,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
ft_4,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
ft_8,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
ft_drop,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
ft_drop_8,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
fund_abs_z,,0.615308940410614,0.615308940410614,,0.0,True,False,False,0.0
fund_abs_z_14d,,0.615308940410614,0.615308940410614,,0.0,True,False,False,0.0
fund_abs_z_x_ret24h_sign,,-0.4463493525981903,-0.4463493525981903,,0.0,True,False,False,0.0
fund_abs_z_x_rv_24h,,-0.775648295879364,-0.775648295879364,,0.0,True,False,False,0.0
fund_carry_24h,,-0.32997235655784607,-0.32997235655784607,,0.0,True,False,False,0.0
fund_countdown_pressure,,0.1538272351026535,0.1538272351026535,,0.0,True,False,False,0.0
fund_extreme_duration_24h,,-0.09615707397460938,-0.09615707397460938,,0.0,True,False,False,0.0
fund_mom_24h,,1.5669585466384888,1.5669585466384888,,0.0,True,False,False,0.0
fund_mom_8h,,3.781317037265808e-09,3.781317037265808e-09,,0.0,True,False,False,0.0
fund_rank_30d,,0.574999988079071,0.574999988079071,,0.0,True,False,False,0.0
fund_rate,,4.999999873689376e-05,4.999999873689376e-05,,0.0,True,False,False,0.0
fund_rate_ffill,,4.999999873689376e-05,4.999999873689376e-05,,0.0,True,False,False,0.0
fund_rate_mom_24h,,1.5669585466384888,1.5669585466384888,,0.0,True,False,False,0.0
fund_rate_mom_8h,,3.781317037265808e-09,3.781317037265808e-09,,0.0,True,False,False,0.0
fund_rate_z_14d,,0.615308940410614,0.615308940410614,,0.0,True,False,False,0.0
fund_sign_persistence_24h,,0.8333333134651184,0.8333333134651184,,0.0,True,False,False,0.0
fund_sign_persistence_3,,1.0,1.0,,0.0,True,False,False,0.0
fund_z_x_trend_strength,,0.5860081315040588,0.5860081315040588,,0.0,True,False,False,0.0
funding_proxy,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
funding_rate,,4.999999873689376e-05,4.999999873689376e-05,,0.0,True,False,False,0.0
fvg,,0.0,0.0,,0.0,True,False,False,0.0
gap_pct,,-0.9054479002952576,-0.9054479002952576,,0.0,True,False,False,0.0
giveback,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
giveback_vol_units,,1.9718633890151978,1.9718633890151978,,0.0,True,False,False,0.0
grind_score,,1.3883997201919556,1.3883997201919556,,0.0,True,False,False,0.0
hh_count_12,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
hh_count_24,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
higher_highs_count_48h,,2.053748846054077,2.053748846054077,,0.0,True,False,False,0.0
hour_vol_ratio,,1.0555615425109863,1.0555615425109863,,0.0,True,False,False,0.0
hurst_proxy_x_regime_trend_48h,,-2.053748846054077,-2.053748846054077,,0.0,True,False,False,0.0
impact_12,,0.0330050028860569,0.0330050028860569,,0.0,True,False,False,0.0
impact_24,,-0.7606969475746155,-0.7606969475746155,,0.0,True,False,False,0.0
impact_z,,0.22021667659282684,0.22021667659282684,,0.0,True,False,False,0.0
impulse,,-0.6138664484024048,-0.6138664484024048,,0.0,True,False,False,0.0
impulse_ratio_24,,-0.20719358325004578,-0.20719358325004578,,0.0,True,False,False,0.0
impulse_reversal,,0.0,0.0,,0.0,True,False,False,0.0
impulse_reversal_short,,0.0,0.0,,0.0,True,False,False,0.0
innovation_z_x_zr_1h,,0.0,0.0,,0.0,True,False,False,0.0
innovation_z_x_zr_3h,,0.0,0.0,,0.0,True,False,False,0.0
is_high_vol_regime,,0.0,0.0,,0.0,True,False,False,0.0
is_low_vol_regime,,1.0,1.0,,0.0,True,False,False,0.0
is_ranging,,0.0,0.0,,0.0,True,False,False,0.0
is_trending,,1.0,1.0,,0.0,True,False,False,0.0
jump_intensity,,0.02083333395421505,0.02083333395421505,,0.0,True,False,False,0.0
jump_rate_10h,,0.10000000149011612,0.10000000149011612,,0.0,True,False,False,0.0
kalman_gain_1h,,0.6463544368743896,0.6463544368743896,,0.0,True,False,False,0.0
kalman_price,,0.0,0.0,,0.0,True,False,False,0.0
ker_10,,0.285935640335083,0.285935640335083,,0.0,True,False,False,0.0
ker_16,,0.3857731521129608,0.3857731521129608,,0.0,True,False,False,0.0
ker_24,,0.4267156422138214,0.4267156422138214,,0.0,True,False,False,0.0
kf_atr_mean,,0.29524824023246765,0.29524824023246765,,0.0,True,False,False,0.0
kf_innov_var,,0.0,0.0,,0.0,True,False,False,0.0
kf_ret1h_mean,,1.0271514654159546,1.0271514654159546,,0.0,True,False,False,0.0
kf_score_mean,,-1.5901988744735718,-1.5901988744735718,,0.0,True,False,False,0.0
