layer,feature,value
alpha_model_input,f341,-0.025101445615291595
alpha_model_input,f342,0.010317206382751465
alpha_model_input,f343,0.0
alpha_model_input,f344,0.9414979219436646
alpha_model_input,f345,-0.775683581829071
alpha_model_input,f346,0.3367134928703308
alpha_model_input,f347,-1.9835665225982666
alpha_model_input,f348,0.0
alpha_model_input,f349,0.0
alpha_model_input,f350,-0.03185039386153221
alpha_model_input,f351,0.0002632102696225047
alpha_model_input,f352,0.0
alpha_model_input,f353,0.0
alpha_model_input,f354,-0.0
alpha_model_input,f355,-0.8592165112495422
alpha_model_input,f356,1.6648980379104614
alpha_model_input,f357,0.06982571631669998
alpha_model_input,f358,0.26597949862480164
alpha_model_input,f359,2.053748846054077
alpha_model_input,f360,1.2717386484146118
alpha_model_input,f361,-0.2657947540283203
alpha_model_input,f362,2.053748846054077
alpha_model_input,f363,0.0
alpha_model_input,f364,0.0
alpha_model_input,f365,0.0029308334924280643
alpha_model_input,f366,0.0007711573271080852
alpha_model_input,f367,0.0
alpha_model_input,f368,0.984021008014679
alpha_model_input,f369,0.0
alpha_model_input,f370,0.07719302922487259
alpha_model_input,f371,-0.025741683319211006
alpha_model_input,f372,1.4971764087677002
alpha_model_input,f373,1.0
alpha_model_input,f374,3.0
alpha_model_input,f375,3.0
alpha_model_input,f376,1.0204640626907349
alpha_model_input,f377,1.0383552312850952
alpha_model_input,f378,0.8413762450218201
alpha_model_input,f379,-2.053748846054077
alpha_model_input,f380,0.5069391131401062
alpha_model_input,f381,1.0167150497436523
alpha_model_input,f382,1.0567853450775146
alpha_model_input,f383,1.1034770011901855
alpha_model_input,f384,-0.3473151624202728
alpha_model_input,f385,0.614163339138031
alpha_model_input,f386,0.0
alpha_model_input,f387,0.4027462899684906
alpha_model_input,f388,-2.0519795417785645
alpha_model_input,f389,-0.21531595289707184
alpha_model_input,f390,2.053748846054077
alpha_model_input,f391,0.9444940686225891
alpha_model_input,f392,-0.2353527694940567
alpha_model_input,f393,-0.3737463057041168
alpha_model_input,f394,-2.053748846054077
alpha_model_input,f395,-0.1115245595574379
alpha_model_input,f396,-0.19926446676254272
alpha_model_input,f397,0.9098650813102722
alpha_model_input,f398,1.521937370300293
alpha_model_input,f399,-0.16941775381565094
alpha_model_input,f400,-0.16941775381565094
alpha_model_input,f401,-0.47565874457359314
alpha_model_input,f402,-1.7767223119735718
alpha_model_input,f403,0.7970053553581238
alpha_model_input,f404,-2.053748846054077
alpha_model_input,f405,-0.21872709691524506
alpha_model_input,f406,-0.14162924885749817
alpha_model_input,f407,-0.39133191108703613
alpha_model_input,f408,0.1666666716337204
alpha_model_input,f409,0.5833333134651184
alpha_model_input,f410,0.0
alpha_model_input,f411,0.8412023186683655
alpha_model_input,f412,-1.4960495233535767
alpha_model_input,f413,2.053748846054077
alpha_model_input,f414,-1.1212064027786255
alpha_model_input,f415,0.8448123931884766
alpha_model_input,f416,-1.8778536319732666
alpha_model_input,f417,0.0
alpha_model_input,f418,0.0
alpha_model_input,f419,0.0
alpha_model_input,f420,0.0
alpha_model_input,f421,0.0
alpha_model_input,f422,-0.6472636461257935
alpha_model_input,f423,-0.8025983572006226
alpha_model_input,f424,0.1175571084022522
alpha_model_input,f425,-0.6338793635368347
alpha_model_input,f426,-1.6711534261703491
alpha_model_input,f427,-2.008573532104492
alpha_model_input,f428,0.0
alpha_model_input,f429,1.2977977991104126
alpha_model_input,f430,0.00010375541751272976
alpha_model_input,f431,0.11810126155614853
alpha_model_input,f432,0.0
alpha_model_input,f433,0.6354671716690063
alpha_model_input,f434,0.13182227313518524
alpha_model_input,f435,0.7341592907905579
alpha_model_input,f436,0.3086954951286316
alpha_model_input,f437,8.706798553466797
alpha_model_input,f438,-0.40128377079963684
alpha_model_input,f439,0.34445104002952576
alpha_model_input,f440,-0.031040240079164505
alpha_model_input,f441,1.0153279304504395
alpha_model_input,f442,-1.2192319631576538
alpha_model_input,f443,-1.0536023378372192
alpha_model_input,f444,0.5851743817329407
alpha_model_input,f445,0.9692409038543701
alpha_model_input,f446,-1.0084294080734253
alpha_model_input,f447,-1.7676657438278198
alpha_model_input,f448,1.0498309135437012
alpha_model_input,f449,-1.035354495048523
alpha_model_input,f450,-1.1370952129364014
alpha_model_input,f451,-2.053748846054077
alpha_model_input,f452,-1.7985138893127441
alpha_model_input,f453,-1.6115801334381104
alpha_raw_contract,f0,0.0
alpha_raw_contract,f1,0.0
alpha_raw_contract,f2,0.0
alpha_raw_contract,f3,0.0013297796249389648
alpha_raw_contract,f4,0.0
alpha_raw_contract,f5,-1.8624658584594727
alpha_raw_contract,f6,-0.0
alpha_raw_contract,f7,0.0013297796249389648
alpha_raw_contract,f8,0.0
alpha_raw_contract,f9,-1.8624658584594727
alpha_raw_contract,f10,-0.0
alpha_raw_contract,f11,-2.053748846054077
alpha_raw_contract,f12,1.0
alpha_raw_contract,f13,2.053748846054077
alpha_raw_contract,f14,1.0833547115325928
alpha_raw_contract,f15,1.1889759302139282
alpha_raw_contract,f16,2.053748846054077
alpha_raw_contract,f17,1.0
alpha_raw_contract,f18,-0.8800727725028992
alpha_raw_contract,f19,2.053748846054077
alpha_raw_contract,f20,1.0
alpha_raw_contract,f21,-0.2519993782043457
alpha_raw_contract,f22,2.053748846054077
alpha_raw_contract,f23,1.0
alpha_raw_contract,f24,-1.309501051902771
alpha_raw_contract,f25,2.053748846054077
alpha_raw_contract,f26,2.053748846054077
alpha_raw_contract,f27,2.053748846054077
alpha_raw_contract,f28,1.9444732666015625
alpha_raw_contract,f29,1.555639386177063
alpha_raw_contract,f30,2.053748846054077
alpha_raw_contract,f31,1.0
alpha_raw_contract,f32,2.053748846054077
alpha_raw_contract,f33,-0.06390926986932755
alpha_raw_contract,f34,-1.4611424207687378
alpha_raw_contract,f35,1.0360076427459717
alpha_raw_contract,f36,0.20370100438594818
alpha_raw_contract,f37,1.0040185451507568
alpha_raw_contract,f38,0.12327900528907776
alpha_raw_contract,f39,-0.2000170350074768
alpha_raw_contract,f40,-0.920619785785675
alpha_raw_contract,f41,0.0
alpha_raw_contract,f42,0.0
alpha_raw_contract,f43,0.43014007806777954
alpha_raw_contract,f44,-0.08384350687265396
alpha_raw_contract,f45,0.4227584898471832
alpha_raw_contract,f46,2.053748846054077
alpha_raw_contract,f47,0.01954929158091545
alpha_raw_contract,f48,-0.003577722003683448
alpha_raw_contract,f49,-45.64513397216797
alpha_raw_contract,f50,0.0
alpha_raw_contract,f51,0.22211334109306335
alpha_raw_contract,f52,0.10541682690382004
alpha_raw_contract,f53,0.5711603164672852
alpha_raw_contract,f54,-0.28434130549430847
alpha_raw_contract,f55,0.1175571084022522
alpha_raw_contract,f56,0.900765061378479
alpha_raw_contract,f57,0.00513588497415185
alpha_raw_contract,f58,-1.2304084300994873
alpha_raw_contract,f59,-1.4420936107635498
alpha_raw_contract,f60,-2.053748846054077
alpha_raw_contract,f61,2.053748846054077
alpha_raw_contract,f62,-2.053748846054077
alpha_raw_contract,f63,2.053748846054077
alpha_raw_contract,f64,2.053748846054077
alpha_raw_contract,f65,2.053748846054077
alpha_raw_contract,f66,-1.9457648992538452
alpha_raw_contract,f67,1.4834030866622925
alpha_raw_contract,f68,2.053748846054077
alpha_raw_contract,f69,1.174793004989624
alpha_raw_contract,f70,-1.4611424207687378
alpha_raw_contract,f71,-1.8624658584594727
alpha_raw_contract,f72,0.000345427542924881
alpha_raw_contract,f73,6.958469748497009e-05
alpha_raw_contract,f74,-0.2597214877605438
alpha_raw_contract,f75,-0.11611941456794739
alpha_raw_contract,f76,0.38713696599006653
alpha_raw_contract,f77,0.30750060081481934
alpha_raw_contract,f78,-1.0478166341781616
alpha_raw_contract,f79,0.1434059590101242
alpha_raw_contract,f80,-2.053748846054077
alpha_raw_contract,f81,-0.000691338733304292
alpha_raw_contract,f82,0.25246763229370117
alpha_raw_contract,f83,2.053748846054077
alpha_raw_contract,f84,-0.20779061317443848
alpha_raw_contract,f85,0.9913198351860046
alpha_raw_contract,f86,0.7690292000770569
alpha_raw_contract,f87,-0.030209418386220932
alpha_raw_contract,f88,-0.5645388960838318
alpha_raw_contract,f89,-0.011703552678227425
alpha_raw_contract,f90,0.18757329881191254
alpha_raw_contract,f91,0.0012563905911520123
alpha_raw_contract,f92,-0.0004612536868080497
alpha_raw_contract,f93,-0.009715595282614231
alpha_raw_contract,f94,-0.00825680885463953
alpha_raw_contract,f95,2.053748846054077
alpha_raw_contract,f96,2.053748846054077
alpha_raw_contract,f97,-0.9589845538139343
alpha_raw_contract,f98,-0.3793143033981323
alpha_raw_contract,f99,0.00039999932050704956
alpha_raw_contract,f100,-0.02608017809689045
alpha_raw_contract,f101,0.03984062001109123
alpha_raw_contract,f102,0.014608282595872879
alpha_raw_contract,f103,-0.00038476986810564995
alpha_raw_contract,f104,0.1606905162334442
alpha_raw_contract,f105,-0.010186327621340752
alpha_raw_contract,f106,0.1465853750705719
alpha_raw_contract,f107,-0.07719302922487259
alpha_raw_contract,f108,-2.053748846054077
alpha_raw_contract,f109,-0.00018588364764582366
alpha_raw_contract,f110,0.0024494361132383347
alpha_raw_contract,f111,-0.09821925312280655
alpha_raw_contract,f112,-0.5645388960838318
alpha_raw_contract,f113,0.8134325742721558
alpha_raw_contract,f114,-1.700347900390625
alpha_raw_contract,f115,0.0
alpha_raw_contract,f116,0.0
alpha_raw_contract,f117,0.0
alpha_raw_contract,f118,-2.053748846054077
alpha_raw_contract,f119,45.39943313598633
alpha_raw_contract,f120,45.39943313598633
alpha_raw_contract,f121,-1.2953877449035645
alpha_raw_contract,f122,-1.2953877449035645
alpha_raw_contract,f123,2.053748846054077
alpha_raw_contract,f124,0.4917345643043518
alpha_raw_contract,f125,0.7478262186050415
alpha_raw_contract,f126,2.053748846054077
alpha_raw_contract,f127,-2.053748846054077
alpha_raw_contract,f128,-0.016210002824664116
alpha_raw_contract,f129,0.0
alpha_raw_contract,f130,0.0002737324684858322
alpha_raw_contract,f131,1.571315050125122
alpha_raw_contract,f132,0.0
alpha_raw_contract,f133,0.0
alpha_raw_contract,f134,0.000787634402513504
alpha_raw_contract,f135,0.0031456612050533295
alpha_raw_contract,f136,0.0009053349494934082
alpha_raw_contract,f137,0.000787634402513504
alpha_raw_contract,f138,0.0006657037883996964
alpha_raw_contract,f139,0.0015847757458686829
alpha_raw_contract,f140,0.0013319961726665497
alpha_raw_contract,f141,0.0010576751083135605
alpha_raw_contract,f142,0.003438420593738556
alpha_raw_contract,f143,0.0031456612050533295
alpha_raw_contract,f144,0.0027799494564533234
alpha_raw_contract,f145,0.004053741693496704
alpha_raw_contract,f146,0.003926869481801987
alpha_raw_contract,f147,0.003607437014579773
alpha_raw_contract,f148,0.0009663085220381618
alpha_raw_contract,f149,0.00025529612321406603
alpha_raw_contract,f150,0.0
alpha_raw_contract,f151,0.0
alpha_raw_contract,f152,0.0
alpha_raw_contract,f153,0.0
alpha_raw_contract,f154,0.000996708869934082
alpha_raw_contract,f155,0.0015506371855735779
alpha_raw_contract,f156,0.0017174109816551208
alpha_raw_contract,f157,1.0241628885269165
alpha_raw_contract,f158,0.9836851358413696
alpha_raw_contract,f159,0.43937137722969055
alpha_raw_contract,f160,0.7648479342460632
alpha_raw_contract,f161,0.9357119202613831
alpha_raw_contract,f162,0.0008979657432064414
alpha_raw_contract,f163,0.0008912006742320955
alpha_raw_contract,f164,0.0008901851251721382
alpha_raw_contract,f165,0.0014582721050828695
alpha_raw_contract,f166,0.0013414537534117699
alpha_raw_contract,f167,0.0013383472105488181
alpha_raw_contract,f168,0.0014582721050828695
alpha_raw_contract,f169,0.0013383472105488181
alpha_raw_contract,f170,0.00015973133849911392
alpha_raw_contract,f171,0.00019355808035470545
alpha_raw_contract,f172,0.0007079364731907845
alpha_raw_contract,f173,0.0007070687715895474
alpha_raw_contract,f174,0.0
alpha_raw_contract,f175,0.0
alpha_raw_contract,f176,0.38383230566978455
alpha_raw_contract,f177,0.3339311480522156
alpha_raw_contract,f178,0.2822365462779999
alpha_raw_contract,f179,0.3497494161128998
alpha_raw_contract,f180,0.98370760679245
alpha_raw_contract,f181,0.49740737676620483
alpha_raw_contract,f182,1.0241628885269165
alpha_raw_contract,f183,0.9836851358413696
alpha_raw_contract,f184,0.931492805480957
alpha_raw_contract,f185,-2.053748846054077
alpha_raw_contract,f186,-1.961427927017212
alpha_raw_contract,f187,-2.053748846054077
alpha_raw_contract,f188,-2.053748846054077
alpha_raw_contract,f189,-2.053748846054077
alpha_raw_contract,f190,2.053748846054077
alpha_raw_contract,f191,2.053748846054077
alpha_raw_contract,f192,-0.1737053096294403
alpha_raw_contract,f193,0.0
alpha_raw_contract,f194,-0.1246059238910675
alpha_raw_contract,f195,2.053748846054077
alpha_raw_contract,f196,2.053748846054077
alpha_raw_contract,f197,-0.6412807106971741
alpha_raw_contract,f198,-2.053748846054077
alpha_raw_contract,f199,0.9414979219436646
alpha_raw_contract,f200,-0.4433254897594452
alpha_raw_contract,f201,0.0
alpha_raw_contract,f202,0.0
alpha_raw_contract,f203,0.0
alpha_raw_contract,f204,0.0
alpha_raw_contract,f205,0.0
alpha_raw_contract,f206,1.0
alpha_raw_contract,f207,0.0416666679084301
alpha_raw_contract,f208,0.0
alpha_raw_contract,f209,0.7600767016410828
alpha_raw_contract,f210,0.0
alpha_raw_contract,f211,0.07669836282730103
alpha_raw_contract,f212,0.26230841875076294
alpha_raw_contract,f213,0.2740730345249176
alpha_raw_contract,f214,2.053748846054077
alpha_raw_contract,f215,2.053748846054077
alpha_raw_contract,f216,0.4784308671951294
alpha_raw_contract,f217,0.28400421142578125
alpha_raw_contract,f218,0.01016024686396122
alpha_raw_contract,f219,-0.3143194615840912
alpha_raw_contract,f220,0.7223945260047913
alpha_raw_contract,f221,0.7223945260047913
alpha_raw_contract,f222,-0.14634022116661072
alpha_raw_contract,f223,-0.14634022116661072
alpha_raw_contract,f224,0.26829344034194946
alpha_raw_contract,f225,0.26829344034194946
alpha_raw_contract,f226,0.08333361893892288
alpha_raw_contract,f227,0.08333361893892288
alpha_raw_contract,f228,0.8333540558815002
alpha_raw_contract,f229,0.8333540558815002
alpha_raw_contract,f230,0.26829344034194946
alpha_raw_contract,f231,0.11224525421857834
alpha_raw_contract,f232,0.26829344034194946
alpha_raw_contract,f233,0.11224525421857834
alpha_raw_contract,f234,0.7223945260047913
alpha_raw_contract,f235,0.7223945260047913
alpha_raw_contract,f236,1.0
alpha_raw_contract,f237,1.0
alpha_raw_contract,f238,0.12949736416339874
alpha_raw_contract,f239,-0.6884565949440002
